Zona;Factura;Fecha;Cod;Cliente;Código;Producto;Cant;Costo unitario;Valor bruto;Descuento;Valor a pagar
10;26095;7/04/2005;11132;MAD CENTRO;H.311.00.501;BISAGRA SEMICODO ECONOMI  48/6;750;131,95;98960,63;21,15;98939,48
10;26372;21/04/2005;11132;MAD CENTRO;H.311.00.502;BISAGRA ACODADA ECONOMI 110/48;250;45,53;11381,25;7,90;11373,35
10;26372;21/04/2005;11132;MAD CENTRO;H.311.10.500;PLACA DE MONTAJE AC.ALT.AJUST.;250;8,50;2125,00;1,43;2123,58
10;26095;7/04/2005;11132;MAD CENTRO;H.311.10.500;PLACA DE MONTAJE AC.ALT.AJUST.;750;25,50;19125,00;4,28;19120,73
10;26372;21/04/2005;11132;MAD CENTRO;H.423.08.746;SOFT ROLLER 25 REAS BLAN. 45CM;60;45,48;2728,62;7,63;2720,99
10;26372;21/04/2005;11132;MAD CENTRO;H.423.08.756;SOFT ROLLER 25 REAS BLAN. 55CM;50;51,73;2586,58;7,89;2578,69
10;26025;5/04/2005;11132;MAD CENTRO;JA708154FB/;FIBRAKOR FANTA. BALANCE B/ -A-;10;257,01;2570,08;42,62;2527,46
10;26026;5/04/2005;11132;MAD CENTRO;JA708155FBB;FIBRAKOR FAN.BALANCE B/B -A-;4;112,22;448,89;18,21;430,68
10;26025;5/04/2005;11132;MAD CENTRO;JA708155FBB;FIBRAKOR FAN.BALANCE B/B -A-;10;280,56;2805,57;45,53;2760,04
10;26094;7/04/2005;11132;MAD CENTRO;JA708184FB/;FIBRAKOR FAN. BALANC B/ -A- 18;10;301,19;3011,92;51,04;2960,88
10;25915;30/03/2005;11132;MAD CENTRO;KA708063FHC;NOVOKOR FAN.HAYA CATADRAL;5;61,21;306,03;20,12;285,91
10;25920;31/03/2005;11132;MAD CENTRO;KA708063FHC;NOVOKOR FAN.HAYA CATADRAL;15;183,62;2754,29;60,35;2693,94
10;25915;30/03/2005;11132;MAD CENTRO;KA708063FHC;NOVOKOR FAN.HAYA CATADRAL;18;220,34;3966,18;72,42;3893,76
10;25941;31/03/2005;11132;MAD CENTRO;KA708063FMA;NOVOKOR FAN. MAPLE D/ -A- 06;2;23,52;47,05;8,05;39,00
10;26024;5/04/2005;11132;MAD CENTRO;KA708064FB/;NOVOKOR FAN. BALANCE B/ -A- 06;10;92,23;922,28;30,44;891,84
10;26218;14/04/2005;11132;MAD CENTRO;KA708064FB/;NOVOKOR FAN. BALANCE B/ -A- 06;10;92,23;922,28;30,44;891,84
10;25915;30/03/2005;11132;MAD CENTRO;KA708064FB/;NOVOKOR FAN. BALANCE B/ -A- 06;15;138,34;2075,12;45,65;2029,47
10;25941;31/03/2005;11132;MAD CENTRO;KA708064FB/;NOVOKOR FAN. BALANCE B/ -A- 06;20;184,46;3689,10;60,87;3628,23
10;26091;7/04/2005;11132;MAD CENTRO;KA708065FBB;NOVOKOR FAN. BALANC B/B -A- 06;10;115,78;1157,77;37,34;1120,43
10;26388;22/04/2005;11132;MAD CENTRO;KA708065FBB;NOVOKOR FAN. BALANC B/B -A- 06;10;115,78;1157,77;37,34;1120,43
10;25942;31/03/2005;11132;MAD CENTRO;KA708091FHC;NOVOKOR FAN.HAYA CA D/D -A- 09;5;97,08;485,40;28,32;457,08
10;26023;5/04/2005;11132;MAD CENTRO;KA708124FB/;NOVOKOR FAN. BALANCE B/ -A- 12;1;12,75;12,75;3,65;9,11
10;26024;5/04/2005;11132;MAD CENTRO;KA708124FB/;NOVOKOR FAN. BALANCE B/ -A- 12;3;38,26;114,78;10,94;103,84
10;26093;7/04/2005;11132;MAD CENTRO;KA708151FAZ;NOVOKOR FAN. AZUL D/D -A- 15;11;244,45;2688,96;69,81;2619,15
10;25941;31/03/2005;11132;MAD CENTRO;KA708151FCH;NOVOKOR FAN. CHAMPA D/D -A- 15;3;59,27;177,82;17,86;159,95
10;26149;11/04/2005;11132;MAD CENTRO;KA708151FHA;NOVOKOR FAN. HAYA D/D -A- 15;7;189,42;1325,92;44,42;1281,50
10;26024;5/04/2005;11132;MAD CENTRO;KA708151FHA;NOVOKOR FAN. HAYA D/D -A- 15;8;183,29;1466,29;50,77;1415,52
10;25915;30/03/2005;11132;MAD CENTRO;KA708151FHC;NOVOKOR FAN. HAYA CATEDRAL;5;114,38;571,92;31,73;540,19
10;26120;8/04/2005;11132;MAD CENTRO;KA708151FMA;NOVOKOR FAN. MAPLE D/D -A- 15;5;130,33;651,66;31,73;619,93
10;26096;7/04/2005;11132;MAD CENTRO;KA708151FMA;NOVOKOR FAN. MAPLE D/D -A- 15;8;175,34;1402,74;50,77;1351,97
10;25911;30/03/2005;11132;MAD CENTRO;KA708151FRO;NOVOKOR FAN. ROBLE D/D -A- 15;1;22,38;22,38;6,35;16,04
10;25915;30/03/2005;11132;MAD CENTRO;KA708151FSA;NOVOKOR FAN. SAPELL D/D -A- 15;10;226,74;2267,38;63,46;2203,92
10;26146;11/04/2005;11132;MAD CENTRO;KA708153FHA;NOVOKOR FAN. HAYA D/ -A- 15;10;216,69;2166,92;50,83;2116,08
10;25985;4/04/2005;11132;MAD CENTRO;KA708153FHC;NOVOKOR FAN.HAYA CATEDR D/ -A-;7;122,52;857,67;35,58;822,08
10;26096;7/04/2005;11132;MAD CENTRO;KA708154FB/;NOVOKOR FAN. BALANCE B/ -A- 15;4;57,94;231,76;16,16;215,60
10;26024;5/04/2005;11132;MAD CENTRO;KA708154FB/;NOVOKOR FAN. BALANCE B/ -A- 15;6;86,91;521,45;24,24;497,21
10;25915;30/03/2005;11132;MAD CENTRO;KA708154FB/;NOVOKOR FAN. BALANCE B/ -A- 15;15;217,27;3259,09;60,61;3198,49
10;26216;14/04/2005;11132;MAD CENTRO;KA708154FB/;NOVOKOR FAN. BALANCE B/ -A- 15;20;289,70;5793,94;80,81;5713,14
10;26218;14/04/2005;11132;MAD CENTRO;KA708154FB/;NOVOKOR FAN. BALANCE B/ -A- 15;20;372,67;7453,47;80,81;7372,66
10;26391;22/04/2005;11132;MAD CENTRO;KA708155FBB;NOVOKOR FAN. BALANC B/B -A- 15;4;67,36;269,44;18,92;250,51
10;26388;22/04/2005;11132;MAD CENTRO;KA708155FBB;NOVOKOR FAN. BALANC B/B -A- 15;10;168,40;1683,98;47,31;1636,67
10;26218;14/04/2005;11132;MAD CENTRO;KA708155FBB;NOVOKOR FAN. BALANC B/B -A- 15;20;336,80;6735,90;94,61;6641,29
10;25919;31/03/2005;11132;MAD CENTRO;KA708155FBB;NOVOKOR FAN. BALANC B/B -A- 15;40;839,54;33581,71;189,22;33392,49
10;25963;1/04/2005;11132;MAD CENTRO;KA708155FBB;NOVOKOR FAN. BALANC B/B -A- 15;40;673,59;26943,62;189,22;26754,39
10;26093;7/04/2005;11132;MAD CENTRO;KA708155FBB;NOVOKOR FAN. BALANC B/B -A- 15;40;673,59;26943,62;189,22;26754,39
10;26392;22/04/2005;11132;MAD CENTRO;KA708155FBB;NOVOKOR FAN. BALANC B/B -A- 15;40;673,59;26943,62;189,22;26754,39
10;26388;22/04/2005;11132;MAD CENTRO;KA708193FHA;NOVOKOR FAN. HAYA D/ -A- 19;1;19,78;19,78;5,75;14,03
10;26391;22/04/2005;11132;MAD CENTRO;KA708193FHA;NOVOKOR FAN. HAYA D/ -A- 19;1;19,78;19,78;5,75;14,03
10;26392;22/04/2005;11132;MAD CENTRO;KA708194FB/;NOVOKOR FAN. BALANCE B/ -A- 19;8;133,94;1071,54;35,87;1035,67
10;26090;7/04/2005;11132;MAD CENTRO;KA708195FBB;NOVOKOR FAN. BALANC B/B -A- 19;8;152,78;1222,25;41,40;1180,86
10;26022;5/04/2005;11132;MAD CENTRO;KA708195FBB;NOVOKOR FAN. BALANC B/B -A- 19;10;190,98;1909,77;51,74;1858,03
10;25969;1/04/2005;11132;MAD CENTRO;MAL60830;"MDF ""A"" 6X8X30 LIVIANO";10;373,12;3731,17;55,23;3675,94
10;26243;14/04/2005;11132;MAD CENTRO;MAL70809;"MDF ""A"" 7X8X09 LIVIANO";165;2354,12;388430,51;381,48;388049,03
10;26219;14/04/2005;11132;MAD CENTRO;MAL70815;"MDF ""A"" 7X8X15 LIVIANO";68;1496,32;101749,78;242,28;101507,50
10;26220;14/04/2005;11132;MAD CENTRO;MAL70815;"MDF ""A"" 7X8X15 LIVIANO";204;4488,96;915748,01;726,85;915021,16
10;26219;14/04/2005;11132;MAD CENTRO;MAL70818;"MDF ""A"" 7X8X18 LIVIANO";84;2219,54;186441,39;358,76;186082,63
10;26217;14/04/2005;11132;MAD CENTRO;MAL70818;"MDF ""A"" 7X8X18 LIVIANO";112;2959,39;331451,37;478,35;330973,01
10;25969;1/04/2005;11132;MAD CENTRO;MAL70825;"MDF ""A"" 7X8X25 LIVIANO";10;369,12;3691,16;59,98;3631,18
10;26243;14/04/2005;11132;MAD CENTRO;MAL70825;"MDF ""A"" 7X8X25 LIVIANO";20;738,23;14764,64;119,96;14644,68
10;26025;5/04/2005;11132;MAD CENTRO;NAL70809;"NOVOPLY ""A"" 7x08x09";15;109,92;1648,76;28,81;1619,95
10;25964;1/04/2005;11132;MAD CENTRO;NAL70815;"NOVOPLY ""A"" 7x08x15";20;216,34;4326,89;57,26;4269,63
10;26026;5/04/2005;11132;MAD CENTRO;NAL70830;"NOVOPLY ""A"" 7x08x30";1;19,36;19,36;5,30;14,06
10;26025;5/04/2005;11132;MAD CENTRO;NAL70830;"NOVOPLY ""A"" 7x08x30";5;96,81;484,04;26,50;457,54
10;26024;5/04/2005;11132;MAD CENTRO;NAT70809;"NOVOPLY TROPICAL ""A"" 7X08X09";10;123,84;1238,37;31,57;1206,80
10;24578;8/04/2005;11132;MAD CENTRO;NAT70815;"NOVOPLY TROPICAL ""A"" 7X08X15";8;186,71;1493,65;36,28;1457,38
10;26021;5/04/2005;11132;MAD CENTRO;NAT70815;"NOVOPLY TROPICAL ""A"" 7X08X15";8;147,52;1180,18;36,28;1143,91
10;26390;22/04/2005;11132;MAD CENTRO;NAT70815;"NOVOPLY TROPICAL ""A"" 7X08X15";20;368,81;7376,15;90,69;7285,46
10;25922;31/03/2005;11132;MAD CENTRO;NAT70815;"NOVOPLY TROPICAL ""A"" 7X08X15";40;737,61;29504,59;181,38;29323,21
10;25942;31/03/2005;11132;MAD CENTRO;NAT70815;"NOVOPLY TROPICAL ""A"" 7X08X15";45;829,82;37341,75;204,06;37137,69
10;26148;11/04/2005;11132;MAD CENTRO;NAT70819;"NOVOPLY TROPICAL ""A"" 7X08X19";1;25,96;25,96;5,73;20,24
10;26024;5/04/2005;11132;MAD CENTRO;NAT70819;"NOVOPLY TROPICAL ""A"" 7X08X19";4;89,06;356,23;22,91;333,32
10;26149;11/04/2005;11132;MAD CENTRO;NAT70819;"NOVOPLY TROPICAL ""A"" 7X08X19";5;129,82;649,08;28,64;620,44
10;26025;5/04/2005;11132;MAD CENTRO;NBL70804;"NOVOPLY ""B"" 7x08x04";10;44,53;445,35;19,19;426,16
10;25984;4/04/2005;11132;MAD CENTRO;NBL70815;"NOVOPLY ""B"" 7x08x15";10;108,17;1081,72;46,22;1035,51
10;24227;7/04/2005;11132;MAD CENTRO;REEMBGASTOS;REPOSICION GASTOS;1;50,00;50,00;0,00;50,00
10;26105;7/04/2005;11132;MAD CENTRO;REEMBGASTOS;REPOSICION GASTOS;1;50,00;50,00;0,00;50,00
10;26121;8/04/2005;11132;MAD CENTRO;VA708154FB/;TROP.KOR FAN. BALANC B/ -A- 15;10;275,17;2751,74;55,89;2695,85
10;26024;5/04/2005;11132;MAD CENTRO;VA708155FBB;TROP.KOR FAN. BALAN B/B -A- 15;10;244,91;2449,13;62,23;2386,90
10;26092;7/04/2005;11132;MAD CENTRO;ZA708153FMA;FIBRA.RANUR.F.MAPLE 'A' 15 D/;5;141,20;705,99;29,47;676,52
10;26183;12/04/2005;11328;MUEPRAMODUL;0104020089;FILO HAYA PVC 22 mm/2mm..;2100;574,06;1205517,60;86,31;1205431,29
10;26183;12/04/2005;11328;MUEPRAMODUL;0104020093;FILO ALMENDRA PVC 22mm X 2 mm;3000;1562,25;4686750,00;123,30;4686626,70
10;26208;13/04/2005;11328;MUEPRAMODUL;KA708065FBB;NOVOKOR FAN. BALANC B/B -A- 06;1;14,70;14,70;3,73;10,97
10;26207;13/04/2005;11328;MUEPRAMODUL;KA708065FBB;NOVOKOR FAN. BALANC B/B -A- 06;40;463,11;18524,26;149,35;18374,90
10;26212;14/04/2005;11328;MUEPRAMODUL;KA708065FBB;NOVOKOR FAN. BALANC B/B -A- 06;40;588,17;23526,98;149,35;23377,62
10;25903;30/03/2005;11328;MUEPRAMODUL;KA708151FCC;NOVOKOR FAN.CER.CAT  D/D -A;6;133,30;799,79;38,08;761,71
10;25904;30/03/2005;11328;MUEPRAMODUL;KA708191FCC;NOVOKOR FAN.CER.CAT D/D -A- 19;2;48,95;97,90;14,09;83,81
10;26424;25/04/2005;11328;MUEPRAMODUL;VA708155FBB;TROP.KOR FAN. BALAN B/B -A- 15;40;979,65;39186,14;248,92;38937,22
10;26212;14/04/2005;11328;MUEPRAMODUL;VA708304FB/;TROP.KOR FANTA BALANCE B/ -A-;18;692,08;12457,42;151,80;12305,62
